date,day_index,internal_model_id,external_model_id,model_name
2025-01-01,0,0,R01,全年工作日型早晚双峰型
2025-01-02,1,0,R01,全年工作日型早晚双峰型
2025-01-03,2,0,R01,全年工作日型早晚双峰型
2025-01-04,3,0,R01,全年工作日型早晚双峰型
2025-01-05,4,0,R01,全年工作日型早晚双峰型
2025-01-06,5,0,R01,全年工作日型早晚双峰型
2025-01-07,6,0,R01,全年工作日型早晚双峰型
2025-01-08,7,0,R01,全年工作日型早晚双峰型
2025-01-09,8,0,R01,全年工作日型早晚双峰型
2025-01-10,9,0,R01,全年工作日型早晚双峰型
2025-01-11,10,0,R01,全年工作日型早晚双峰型
2025-01-12,11,0,R01,全年工作日型早晚双峰型
2025-01-13,12,0,R01,全年工作日型早晚双峰型
2025-01-14,13,0,R01,全年工作日型早晚双峰型
2025-01-15,14,0,R01,全年工作日型早晚双峰型
2025-01-16,15,0,R01,全年工作日型早晚双峰型
2025-01-17,16,0,R01,全年工作日型早晚双峰型
2025-01-18,17,0,R01,全年工作日型早晚双峰型
2025-01-19,18,0,R01,全年工作日型早晚双峰型
2025-01-20,19,0,R01,全年工作日型早晚双峰型
2025-01-21,20,0,R01,全年工作日型早晚双峰型
2025-01-22,21,0,R01,全年工作日型早晚双峰型
2025-01-23,22,0,R01,全年工作日型早晚双峰型
2025-01-24,23,0,R01,全年工作日型早晚双峰型
2025-01-25,24,0,R01,全年工作日型早晚双峰型
2025-01-26,25,0,R01,全年工作日型早晚双峰型
2025-01-27,26,0,R01,全年工作日型早晚双峰型
2025-01-28,27,1,R02,夏季工作日型白天高平台型
2025-01-29,28,1,R02,夏季工作日型白天高平台型
2025-01-30,29,0,R01,全年工作日型早晚双峰型
2025-01-31,30,0,R01,全年工作日型早晚双峰型
2025-02-01,31,0,R01,全年工作日型早晚双峰型
2025-02-02,32,1,R02,夏季工作日型白天高平台型
2025-02-03,33,0,R01,全年工作日型早晚双峰型
2025-02-04,34,0,R01,全年工作日型早晚双峰型
2025-02-05,35,0,R01,全年工作日型早晚双峰型
2025-02-06,36,0,R01,全年工作日型早晚双峰型
2025-02-07,37,0,R01,全年工作日型早晚双峰型
2025-02-08,38,0,R01,全年工作日型早晚双峰型
2025-02-09,39,0,R01,全年工作日型早晚双峰型
2025-02-10,40,0,R01,全年工作日型早晚双峰型
2025-02-11,41,0,R01,全年工作日型早晚双峰型
2025-02-12,42,0,R01,全年工作日型早晚双峰型
2025-02-13,43,0,R01,全年工作日型早晚双峰型
2025-02-14,44,0,R01,全年工作日型早晚双峰型
2025-02-15,45,0,R01,全年工作日型早晚双峰型
2025-02-16,46,0,R01,全年工作日型早晚双峰型
2025-02-17,47,0,R01,全年工作日型早晚双峰型
2025-02-18,48,0,R01,全年工作日型早晚双峰型
2025-02-19,49,0,R01,全年工作日型早晚双峰型
2025-02-20,50,0,R01,全年工作日型早晚双峰型
2025-02-21,51,0,R01,全年工作日型早晚双峰型
2025-02-22,52,0,R01,全年工作日型早晚双峰型
2025-02-23,53,0,R01,全年工作日型早晚双峰型
2025-02-24,54,0,R01,全年工作日型早晚双峰型
2025-02-25,55,0,R01,全年工作日型早晚双峰型
2025-02-26,56,0,R01,全年工作日型早晚双峰型
2025-02-27,57,0,R01,全年工作日型早晚双峰型
2025-02-28,58,0,R01,全年工作日型早晚双峰型
2025-03-01,59,0,R01,全年工作日型早晚双峰型
2025-03-02,60,0,R01,全年工作日型早晚双峰型
2025-03-03,61,0,R01,全年工作日型早晚双峰型
2025-03-04,62,0,R01,全年工作日型早晚双峰型
2025-03-05,63,0,R01,全年工作日型早晚双峰型
2025-03-06,64,0,R01,全年工作日型早晚双峰型
